id,course_platform
20042,University Courses (resulting in a university degree)
20043,Udemy
20044,Coursera
20045,Fast.ai
20045,Udacity
20045,Coursera
20047,Other
20048,Other
20048,Coursera
20048,DataCamp
20049,Other
20050,Coursera
20050,Other
20050,Kaggle Learn Courses
20050,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
20051,Udemy
20052,University Courses (resulting in a university degree)
20053,Coursera
20054,LinkedIn Learning
20054,DataCamp
20054,edX
20054,Coursera
20055,DataCamp
20055,University Courses (resulting in a university degree)
20055,Other
20056,Kaggle Learn Courses
20056,Udemy
20057,Kaggle Learn Courses
20057,Coursera
20057,University Courses (resulting in a university degree)
20059,Coursera
20059,University Courses (resulting in a university degree)
20059,Other
20059,Kaggle Learn Courses
20059,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
20059,Fast.ai
20059,Udacity
20059,edX
20060,Coursera
20062,Udemy
20062,Udacity
20062,LinkedIn Learning
20062,University Courses (resulting in a university degree)
20063,Coursera
20064,Other
20065,DataCamp
20065,Udacity
20065,Kaggle Learn Courses
20065,Coursera
20066,Coursera
20067,Coursera
20068,Other
20069,Kaggle Learn Courses
20070,edX
20070,Coursera
20070,Other
20070,LinkedIn Learning
20070,Udemy
20071,Udemy
20072,Coursera
20072,Kaggle Learn Courses
20072,edX
20072,LinkedIn Learning
20072,Udemy
20073,Udemy
20073,Coursera
20073,University Courses (resulting in a university degree)
20073,edX
20073,Udacity
20073,Fast.ai
20074,DataCamp
20074,Kaggle Learn Courses
20074,University Courses (resulting in a university degree)
20074,Fast.ai
20074,Other
20075,University Courses (resulting in a university degree)
20075,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
20075,Other
20076,edX
20076,Coursera
20077,Udemy
20077,edX
20078,Kaggle Learn Courses
20078,University Courses (resulting in a university degree)
20079,University Courses (resulting in a university degree)
20080,Kaggle Learn Courses
20080,LinkedIn Learning
20080,Coursera
20080,University Courses (resulting in a university degree)
20081,Coursera
20081,Udacity
20081,DataCamp
20082,Coursera
20083,DataCamp
20083,Kaggle Learn Courses
20083,Fast.ai
20083,Coursera
20084,LinkedIn Learning
20084,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
20084,DataCamp
20084,Coursera
20085,Other
20086,Kaggle Learn Courses
20088,Other
20088,Kaggle Learn Courses
20089,University Courses (resulting in a university degree)
20090,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
20090,DataCamp
20090,University Courses (resulting in a university degree)
20090,Coursera
20090,edX
20091,DataCamp
20091,LinkedIn Learning
20091,Udemy
20091,Kaggle Learn Courses
20091,Udacity
20091,edX
20091,University Courses (resulting in a university degree)
20091,Coursera
20091,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
20092,Other
20092,University Courses (resulting in a university degree)
20092,LinkedIn Learning
20093,DataCamp
20093,University Courses (resulting in a university degree)
20093,Udacity
20093,Kaggle Learn Courses
20093,Coursera
20093,Udemy
20094,Udemy
20095,Coursera
20096,Kaggle Learn Courses
20096,Coursera
20096,Udemy
20096,edX
20097,LinkedIn Learning
20097,University Courses (resulting in a university degree)
20097,Coursera
20098,Other
20099,Other
20100,Udemy
20100,LinkedIn Learning
20100,Coursera
20101,University Courses (resulting in a university degree)
20102,Udacity
20102,Coursera
20102,DataCamp
20102,Udemy
20102,LinkedIn Learning
20102,University Courses (resulting in a university degree)
20103,Other
20104,Coursera
20104,DataCamp
20106,Kaggle Learn Courses
20106,Coursera
20107,Udemy
20108,Other
20108,University Courses (resulting in a university degree)
20109,Coursera
20109,Kaggle Learn Courses
20110,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
20110,DataCamp
20110,Coursera
20110,LinkedIn Learning
20110,University Courses (resulting in a university degree)
20110,edX
20110,Kaggle Learn Courses
20111,Kaggle Learn Courses
20111,Udemy
20111,DataCamp
20111,Coursera
20113,Other
20114,Coursera
20114,Fast.ai
20115,Coursera
20115,Kaggle Learn Courses
20116,Coursera
20116,Other
20117,University Courses (resulting in a university degree)
20118,Coursera
20118,Kaggle Learn Courses
20118,Other
20119,Coursera
20119,Udacity
20119,edX
20119,Udemy
20120,University Courses (resulting in a university degree)
20120,Coursera
20120,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
20120,LinkedIn Learning
20121,Coursera
20121,Udemy
20122,edX
20122,LinkedIn Learning
20122,University Courses (resulting in a university degree)
20123,Udemy
20124,Udemy
20124,Kaggle Learn Courses
20124,DataCamp
20124,Coursera
20124,Fast.ai
20125,Udemy
20125,Coursera
20126,University Courses (resulting in a university degree)
20128,DataCamp
20128,Kaggle Learn Courses
20128,Coursera
20129,Coursera
20129,Udemy
20130,DataCamp
20130,edX
20131,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
20131,LinkedIn Learning
20131,Udacity
20131,Kaggle Learn Courses
20131,University Courses (resulting in a university degree)
20132,Other
20133,Other
20134,DataCamp
20134,Coursera
20135,Other
20136,Other
20138,Coursera
20139,Other
20140,DataCamp
20140,Udemy
20140,Coursera
20141,Coursera
20142,Coursera
20142,Other
20142,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
20143,Other
20144,Kaggle Learn Courses
20144,Coursera
20145,Other
20146,University Courses (resulting in a university degree)
20146,Udemy
20146,Kaggle Learn Courses
20146,Coursera
20147,DataCamp
20147,Kaggle Learn Courses
20148,Other
20149,Other
20151,Other
20152,Udemy
20153,Coursera
20153,Udemy
20153,LinkedIn Learning
20154,University Courses (resulting in a university degree)
20155,Other
20156,Coursera
20157,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
20157,Udacity
20157,University Courses (resulting in a university degree)
20158,Coursera
20161,University Courses (resulting in a university degree)
20162,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
20162,Other
20163,Udemy
20164,Coursera
20165,Kaggle Learn Courses
20167,Coursera
20167,University Courses (resulting in a university degree)
20168,Other
20168,Coursera
20169,Udacity
20169,Coursera
20169,edX
20169,DataCamp
20169,University Courses (resulting in a university degree)
20169,Udemy
20169,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
20170,DataCamp
20170,Kaggle Learn Courses
20170,Coursera
20171,Kaggle Learn Courses
20172,Other
20173,Coursera
20174,University Courses (resulting in a university degree)
20175,Kaggle Learn Courses
20176,University Courses (resulting in a university degree)
20176,Udacity
20176,edX
20177,Other
20178,Udemy
20178,edX
20178,DataCamp
20178,Fast.ai
20178,Coursera
20178,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
20178,LinkedIn Learning
20178,University Courses (resulting in a university degree)
20178,Udacity
20178,Kaggle Learn Courses
20179,Other
20180,University Courses (resulting in a university degree)
20181,Coursera
20182,DataCamp
20182,University Courses (resulting in a university degree)
20183,Udemy
20183,edX
20184,LinkedIn Learning
20184,DataCamp
20185,Udemy
20186,University Courses (resulting in a university degree)
20187,Coursera
20188,Other
20188,Kaggle Learn Courses
20189,Other
20190,Kaggle Learn Courses
20190,Udemy
20190,Coursera
20190,University Courses (resulting in a university degree)
20191,University Courses (resulting in a university degree)
20191,Coursera
20192,University Courses (resulting in a university degree)
20192,DataCamp
20192,Coursera
20193,Other
20194,Kaggle Learn Courses
20195,Kaggle Learn Courses
20195,LinkedIn Learning
20195,Other
20196,Other
20197,Udemy
20197,Kaggle Learn Courses
20197,LinkedIn Learning
20198,Coursera
20199,Other
20199,University Courses (resulting in a university degree)
20199,Coursera
20200,edX
20201,Udemy
20201,Kaggle Learn Courses
20201,Coursera
20202,University Courses (resulting in a university degree)
20202,Other
20202,Udacity
20203,Coursera
20204,Kaggle Learn Courses
20205,Kaggle Learn Courses
20206,Coursera
20206,University Courses (resulting in a university degree)
20207,edX
20207,Coursera
20207,Udacity
20207,DataCamp
20208,Other
20209,University Courses (resulting in a university degree)
20209,LinkedIn Learning
20210,Coursera
20211,Kaggle Learn Courses
20212,Other
20214,Other
20216,Coursera
20216,Kaggle Learn Courses
20216,Udemy
20216,edX
20217,Other
20217,Coursera
20217,University Courses (resulting in a university degree)
20218,Coursera
20219,Coursera
20219,Udemy
20220,Coursera
20220,Kaggle Learn Courses
20221,Coursera
20221,University Courses (resulting in a university degree)
20222,Other
20223,Kaggle Learn Courses
20223,Coursera
20224,Other
20225,Other
20225,Kaggle Learn Courses
20227,Kaggle Learn Courses
20228,Udemy
20229,Kaggle Learn Courses
20230,Kaggle Learn Courses
20230,Fast.ai
20230,Coursera
20231,Coursera
20231,Udacity
20231,University Courses (resulting in a university degree)
20231,edX
20232,Other
20233,Udemy
20234,Coursera
20235,Coursera
20235,University Courses (resulting in a university degree)
20236,Fast.ai
20237,edX
20237,Kaggle Learn Courses
20237,Udacity
20237,Coursera
20237,Udemy
20238,Kaggle Learn Courses
20238,DataCamp
20239,University Courses (resulting in a university degree)
20240,Kaggle Learn Courses
20242,University Courses (resulting in a university degree)
20242,Udemy
20242,Coursera
20242,Kaggle Learn Courses
20243,Udemy
20244,Kaggle Learn Courses
20244,Coursera
20244,University Courses (resulting in a university degree)
20244,Udemy
20245,DataCamp
20245,Kaggle Learn Courses
20245,Udemy
20245,LinkedIn Learning
20246,Kaggle Learn Courses
20247,Udemy
20248,Coursera
20248,LinkedIn Learning
20248,Udemy
20248,Kaggle Learn Courses
20249,DataCamp
20249,Udacity
20249,Udemy
20249,Coursera
20251,Other
20252,Udemy
20252,University Courses (resulting in a university degree)
20253,University Courses (resulting in a university degree)
20253,Kaggle Learn Courses
20253,Udemy
20254,Udemy
20254,Coursera
20255,DataCamp
20255,Other
20256,University Courses (resulting in a university degree)
20256,Coursera
20257,Udemy
20257,DataCamp
20257,Udacity
20257,Coursera
20259,University Courses (resulting in a university degree)
20259,LinkedIn Learning
20259,Kaggle Learn Courses
20260,DataCamp
20260,Kaggle Learn Courses
20260,Coursera
20260,edX
20260,LinkedIn Learning
20260,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
20260,Udemy
20260,Udacity
20261,Other
20262,Coursera
20262,DataCamp
20263,University Courses (resulting in a university degree)
20263,Udemy
20263,edX
20264,Coursera
20265,Kaggle Learn Courses
20266,Fast.ai
20267,Kaggle Learn Courses
20267,Other
20268,Udemy
20269,University Courses (resulting in a university degree)
20269,edX
20270,Other
20271,Other
20271,Kaggle Learn Courses
20272,Coursera
20273,Kaggle Learn Courses
20273,University Courses (resulting in a university degree)
20273,Coursera
20273,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
20274,DataCamp
20274,Udemy
20275,Coursera
20275,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
20275,LinkedIn Learning
20275,DataCamp
20276,Other
20277,Other
20278,Coursera
20278,edX
20278,Other
20278,Kaggle Learn Courses
20279,Other
20280,Coursera
20281,Udemy
20281,Kaggle Learn Courses
20281,Other
20282,Coursera
20282,DataCamp
20282,University Courses (resulting in a university degree)
20282,Udacity
20283,DataCamp
20283,University Courses (resulting in a university degree)
20284,University Courses (resulting in a university degree)
20284,Kaggle Learn Courses
20285,Other
20286,Kaggle Learn Courses
20286,Fast.ai
20286,Coursera
20287,LinkedIn Learning
20287,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
20287,Udemy
20287,Udacity
20287,Coursera
20287,Kaggle Learn Courses
20288,DataCamp
20288,Coursera
20290,Udemy
20290,Kaggle Learn Courses
20290,Coursera
20290,Fast.ai
20291,edX
20292,University Courses (resulting in a university degree)
20292,Coursera
20292,edX
20293,DataCamp
20293,University Courses (resulting in a university degree)
20295,University Courses (resulting in a university degree)
20296,Udemy
20296,Coursera
20297,Kaggle Learn Courses
20298,Udemy
20299,DataCamp
20299,Udemy
20299,Coursera
20299,Udacity
20299,University Courses (resulting in a university degree)
20299,LinkedIn Learning
20300,University Courses (resulting in a university degree)
20300,LinkedIn Learning
20301,Coursera
20302,Coursera
20303,University Courses (resulting in a university degree)
20304,Coursera
20304,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
20305,DataCamp
20305,Coursera
20305,University Courses (resulting in a university degree)
20306,Udacity
20306,Udemy
20308,Other
20309,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
20309,Other
20310,Coursera
20310,Udemy
20311,edX
20312,Other
20313,Coursera
20313,DataCamp
20314,LinkedIn Learning
20314,Udemy
20314,University Courses (resulting in a university degree)
20315,Other
20317,Udemy
20318,edX
20318,Coursera
20318,Udacity
20318,DataCamp
20318,Udemy
20318,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
20319,DataCamp
20319,Udacity
20319,Udemy
20320,Coursera
20321,Other
20322,Fast.ai
20322,Udacity
20322,Coursera
20324,Kaggle Learn Courses
20324,Coursera
20325,Other
20325,Udemy
20326,Udemy
20327,University Courses (resulting in a university degree)
20328,Coursera
20328,Udemy
20328,DataCamp
20329,Coursera
20329,DataCamp
20329,University Courses (resulting in a university degree)
20329,LinkedIn Learning
20329,Fast.ai
20330,Kaggle Learn Courses
20330,Fast.ai
20330,Coursera
20330,University Courses (resulting in a university degree)
20330,Other
20331,Other
20331,Udemy
20331,Udacity
20331,Coursera
20331,Kaggle Learn Courses
20332,Coursera
20332,Other
20333,Kaggle Learn Courses
20333,Coursera
20333,Other
20333,Udemy
20334,University Courses (resulting in a university degree)
20336,edX
20336,DataCamp
20337,University Courses (resulting in a university degree)
20338,University Courses (resulting in a university degree)
20339,Kaggle Learn Courses
20339,Other
20339,University Courses (resulting in a university degree)
20340,Coursera
20341,Coursera
20341,Udemy
20342,Kaggle Learn Courses
20342,DataCamp
20342,Coursera
20343,Other
20343,Coursera
20343,University Courses (resulting in a university degree)
20344,Other
20344,Kaggle Learn Courses
20344,edX
20345,LinkedIn Learning
20345,Udemy
20345,edX
20345,Kaggle Learn Courses
20346,Other
20346,Kaggle Learn Courses
20348,Other
20349,Other
20349,Kaggle Learn Courses
20349,LinkedIn Learning
20350,Coursera
20350,Kaggle Learn Courses
20352,Kaggle Learn Courses
20352,Coursera
20353,Kaggle Learn Courses
20355,Coursera
20355,LinkedIn Learning
20356,Kaggle Learn Courses
20357,edX
20357,Udemy
20358,Other
20359,Other
20359,Coursera
20359,Kaggle Learn Courses
20360,University Courses (resulting in a university degree)
20361,University Courses (resulting in a university degree)
20361,Other
20362,Other
20362,Coursera
20362,Udemy
20363,University Courses (resulting in a university degree)
20363,Udacity
20363,Coursera
20364,Kaggle Learn Courses
20364,Other
20365,Udemy
20366,Kaggle Learn Courses
20367,Other
20368,Coursera
20368,Kaggle Learn Courses
20368,University Courses (resulting in a university degree)
20368,DataCamp
20371,Other
20371,DataCamp
20372,Other
20373,edX
20373,University Courses (resulting in a university degree)
20373,Coursera
20374,Other
20375,Kaggle Learn Courses
20375,Udemy
20376,University Courses (resulting in a university degree)
20376,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
20376,Kaggle Learn Courses
20376,Coursera
20376,DataCamp
20377,Kaggle Learn Courses
20377,Coursera
20377,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
20377,LinkedIn Learning
20378,DataCamp
20378,Coursera
20378,edX
20378,University Courses (resulting in a university degree)
20378,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
20378,Kaggle Learn Courses
20378,Udacity
20378,LinkedIn Learning
20378,Udemy
20378,Fast.ai
20379,University Courses (resulting in a university degree)
20380,Coursera
20381,Other
20381,University Courses (resulting in a university degree)
20382,Other
20382,Udemy
20383,University Courses (resulting in a university degree)
20384,Kaggle Learn Courses
20384,University Courses (resulting in a university degree)
20385,edX
20385,Udemy
20385,Coursera
20385,Kaggle Learn Courses
20385,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
20386,Coursera
20386,LinkedIn Learning
20386,DataCamp
20386,Udemy
20386,Udacity
20386,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
20387,Udacity
20388,University Courses (resulting in a university degree)
20389,Udemy
20390,Kaggle Learn Courses
20390,LinkedIn Learning
20392,Kaggle Learn Courses
20393,Udemy
20394,Udacity
20394,Udemy
20394,DataCamp
20394,University Courses (resulting in a university degree)
20394,Kaggle Learn Courses
20394,Coursera
20395,Coursera
20395,Kaggle Learn Courses
20395,University Courses (resulting in a university degree)
20397,Kaggle Learn Courses
20397,Udemy
20397,Coursera
20398,Fast.ai
20398,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
20398,University Courses (resulting in a university degree)
20398,Udacity
20398,Udemy
20398,edX
20398,Coursera
20398,LinkedIn Learning
20398,DataCamp
20398,Kaggle Learn Courses
20399,Other
20400,Kaggle Learn Courses
20401,Kaggle Learn Courses
20401,Udemy
20401,Coursera
20401,Udacity
20402,Kaggle Learn Courses
20402,Coursera
20403,LinkedIn Learning
20404,Coursera
20405,Coursera
20406,LinkedIn Learning
20406,University Courses (resulting in a university degree)
20407,University Courses (resulting in a university degree)
20407,DataCamp
20408,Coursera
20409,Fast.ai
20409,LinkedIn Learning
20409,Udacity
20409,University Courses (resulting in a university degree)
20409,Kaggle Learn Courses
20409,Coursera
20409,edX
20409,DataCamp
20409,Udemy
20409,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
20410,University Courses (resulting in a university degree)
20412,Coursera
20412,Other
20412,edX
20412,Udemy
20412,Kaggle Learn Courses
20413,DataCamp
20414,University Courses (resulting in a university degree)
20415,Udemy
20416,LinkedIn Learning
20416,Kaggle Learn Courses
20416,Other
20416,University Courses (resulting in a university degree)
20417,Coursera
20417,Other
20417,Kaggle Learn Courses
20417,Udemy
20418,Coursera
20419,University Courses (resulting in a university degree)
20420,Udemy
20420,University Courses (resulting in a university degree)
20420,Coursera
20420,Kaggle Learn Courses
20420,edX
20422,Udemy
20423,University Courses (resulting in a university degree)
20423,Kaggle Learn Courses
20423,Coursera
20424,Other
20424,Kaggle Learn Courses
20425,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
20426,Udacity
20426,Coursera
20426,edX
20428,edX
20428,University Courses (resulting in a university degree)
20428,Kaggle Learn Courses
20428,Coursera
20428,Udemy
20428,DataCamp
20429,Kaggle Learn Courses
20429,Udemy
20430,Coursera
20430,Other
20430,Kaggle Learn Courses
20430,University Courses (resulting in a university degree)
20431,University Courses (resulting in a university degree)
20431,Coursera
20432,Coursera
20432,Kaggle Learn Courses
20432,University Courses (resulting in a university degree)
20433,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
20433,LinkedIn Learning
20433,Kaggle Learn Courses
20433,Coursera
20434,University Courses (resulting in a university degree)
20434,Udemy
20434,Coursera
20434,LinkedIn Learning
20434,Udacity
20435,Other
20436,Other
20437,Coursera
20437,Udemy
20437,LinkedIn Learning
20437,DataCamp
20438,Coursera
20440,Other
20441,Other
20442,University Courses (resulting in a university degree)
20442,Kaggle Learn Courses
20442,Other
20443,Udacity
20443,Coursera
20443,DataCamp
20443,Udemy
20443,edX
20445,Fast.ai
20445,Coursera
20446,Kaggle Learn Courses
20446,Coursera
20446,Udemy
20446,Udacity
20446,Other
20447,LinkedIn Learning
20447,Kaggle Learn Courses
20447,Udemy
20447,Coursera
20447,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
20447,DataCamp
20448,Coursera
20448,Udemy
20448,Kaggle Learn Courses
20448,DataCamp
20448,University Courses (resulting in a university degree)
20448,edX
20449,University Courses (resulting in a university degree)
20449,Kaggle Learn Courses
20449,Coursera
20450,Udemy
20450,Udacity
20452,Coursera
20452,LinkedIn Learning
20453,Udemy
20453,Coursera
20453,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
20454,Other
20455,Kaggle Learn Courses
20456,Other
20457,Udemy
20457,Coursera
20457,Kaggle Learn Courses
20458,Coursera
20458,Udemy
20459,Udacity
20460,Coursera
20460,edX
20461,Coursera
20462,Other
20463,University Courses (resulting in a university degree)
20464,Udemy
20465,Kaggle Learn Courses
20466,University Courses (resulting in a university degree)
20466,Fast.ai
20466,Kaggle Learn Courses
20466,Coursera
20467,Other
20468,Other
20469,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
20469,Other
20469,University Courses (resulting in a university degree)
20470,University Courses (resulting in a university degree)
20470,Coursera
20471,University Courses (resulting in a university degree)
20472,Kaggle Learn Courses
20472,Coursera
20472,DataCamp
20472,University Courses (resulting in a university degree)
20473,LinkedIn Learning
20473,Udemy
20473,Kaggle Learn Courses
20474,DataCamp
20474,Coursera
20475,Coursera
20475,Udemy
20476,Other
20477,Other
20478,Udacity
20478,Coursera
20479,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
20479,Coursera
20480,Coursera
20480,Kaggle Learn Courses
20482,Udemy
20482,Coursera
20483,Other
20484,LinkedIn Learning
20484,Coursera
20486,Udemy
20486,Coursera
20488,Other
20489,University Courses (resulting in a university degree)
20490,Coursera
20490,University Courses (resulting in a university degree)
20491,Fast.ai
20491,Udacity
20491,Kaggle Learn Courses
20491,DataCamp
20491,LinkedIn Learning
20491,Udemy
20491,Coursera
20491,University Courses (resulting in a university degree)
20492,Coursera
20493,Udemy
20493,Coursera
20493,Kaggle Learn Courses
20493,University Courses (resulting in a university degree)
20493,DataCamp
20494,Coursera
20494,Kaggle Learn Courses
20495,Coursera
20495,University Courses (resulting in a university degree)
20496,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
20496,Kaggle Learn Courses
20496,DataCamp
20496,Udemy
20498,Udacity
20498,DataCamp
20498,Kaggle Learn Courses
20498,LinkedIn Learning
20498,University Courses (resulting in a university degree)
20499,edX
20499,University Courses (resulting in a university degree)
20500,Udemy
20501,DataCamp
20501,Udemy
20501,University Courses (resulting in a university degree)
20501,LinkedIn Learning
20501,edX
20501,Coursera
20502,Other
20503,DataCamp
20504,Kaggle Learn Courses
20505,Kaggle Learn Courses
20505,Udemy
20505,Coursera
20505,Udacity
20506,Other
20507,University Courses (resulting in a university degree)
20508,Coursera
20508,University Courses (resulting in a university degree)
20508,Udemy
20509,University Courses (resulting in a university degree)
20509,DataCamp
20509,edX
20510,Udemy
20510,Coursera
20510,DataCamp
20510,Other
20511,University Courses (resulting in a university degree)
20511,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
20512,Coursera
20512,Udemy
20512,DataCamp
20512,Kaggle Learn Courses
20512,Udacity
20513,edX
20513,Coursera
20513,Kaggle Learn Courses
20513,DataCamp
20513,Fast.ai
20513,Udemy
20513,Udacity
20514,Kaggle Learn Courses
20515,University Courses (resulting in a university degree)
20516,DataCamp
20517,LinkedIn Learning
20517,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
20518,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
20518,DataCamp
20518,Coursera
20519,Udemy
20519,University Courses (resulting in a university degree)
20519,Coursera
20520,Other
20521,Udacity
20521,Coursera
20523,University Courses (resulting in a university degree)
20524,University Courses (resulting in a university degree)
20525,University Courses (resulting in a university degree)
20525,Kaggle Learn Courses
20528,Coursera
20528,LinkedIn Learning
20530,edX
20530,Udemy
20531,University Courses (resulting in a university degree)
20532,University Courses (resulting in a university degree)
20533,Kaggle Learn Courses
20534,Coursera
20534,LinkedIn Learning
20534,Udemy
20535,University Courses (resulting in a university degree)
20536,University Courses (resulting in a university degree)
20536,DataCamp
20536,edX
20536,Coursera
20536,LinkedIn Learning
20537,University Courses (resulting in a university degree)
20538,Kaggle Learn Courses
20538,DataCamp
20538,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
20539,Coursera
20539,University Courses (resulting in a university degree)
20539,Other
20540,University Courses (resulting in a university degree)
20541,Coursera
20542,Other
20543,edX
20543,Coursera
20543,University Courses (resulting in a university degree)
20543,DataCamp
20544,Coursera
20546,LinkedIn Learning
20547,Kaggle Learn Courses
20548,Coursera
20548,Udemy
20549,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
20549,Coursera
20550,Other
20550,DataCamp
20550,LinkedIn Learning
20550,Kaggle Learn Courses
20551,Coursera
20552,Coursera
20553,University Courses (resulting in a university degree)
20554,LinkedIn Learning
20555,Coursera
20556,Other
20557,Udacity
20557,Kaggle Learn Courses
20557,Udemy
20557,Coursera
20557,Fast.ai
20558,Udemy
20559,Coursera
20559,University Courses (resulting in a university degree)
20559,Kaggle Learn Courses
20560,LinkedIn Learning
20560,University Courses (resulting in a university degree)
20560,Udemy
20560,Other
20561,LinkedIn Learning
20561,Kaggle Learn Courses
20561,University Courses (resulting in a university degree)
20562,Udacity
20562,Udemy
20562,University Courses (resulting in a university degree)
20562,Coursera
20562,DataCamp
20565,University Courses (resulting in a university degree)
20565,Coursera
20566,Coursera
20566,Kaggle Learn Courses
20566,LinkedIn Learning
20566,Udemy
20567,University Courses (resulting in a university degree)
20568,University Courses (resulting in a university degree)
20568,Kaggle Learn Courses
20569,Udemy
20570,Other
20570,DataCamp
20571,Kaggle Learn Courses
20571,Coursera
20571,Fast.ai
20572,DataCamp
20573,Coursera
20573,DataCamp
20573,Udemy
20573,Kaggle Learn Courses
20573,Other
20574,Coursera
20574,edX
20575,Coursera
20575,University Courses (resulting in a university degree)
20576,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
20576,University Courses (resulting in a university degree)
20576,Other
20577,DataCamp
20577,Kaggle Learn Courses
20578,Other
20578,Coursera
20579,Coursera
20580,Other
20580,edX
20581,Coursera
20581,Udemy
20581,Other
20581,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
20582,Udacity
20582,University Courses (resulting in a university degree)
20583,University Courses (resulting in a university degree)
20584,Udemy
20584,Other
20584,Kaggle Learn Courses
20584,Coursera
20585,Coursera
20585,Udacity
20585,Udemy
20585,Kaggle Learn Courses
20585,University Courses (resulting in a university degree)
20585,LinkedIn Learning
20586,Kaggle Learn Courses
20587,Other
20589,Coursera
20589,University Courses (resulting in a university degree)
20590,Udemy
20590,Udacity
20590,DataCamp
20590,Kaggle Learn Courses
20590,Coursera
20592,DataCamp
20592,Other
20592,Udemy
20592,Kaggle Learn Courses
20595,DataCamp
20595,Udemy
20596,Other
20597,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
20597,Coursera
20597,Udemy
20598,DataCamp
20598,Other
20598,Udemy
20600,Kaggle Learn Courses
20600,edX
20600,Udemy
20602,Coursera
20602,Udemy
20602,Kaggle Learn Courses
20603,Udemy
20603,Coursera
20604,University Courses (resulting in a university degree)
20605,University Courses (resulting in a university degree)
20605,Coursera
20606,Udemy
20607,Coursera
20607,Kaggle Learn Courses
20607,DataCamp
20608,Fast.ai
20608,University Courses (resulting in a university degree)
20609,Coursera
20609,Kaggle Learn Courses
20610,DataCamp
20610,Coursera
20610,University Courses (resulting in a university degree)
20611,University Courses (resulting in a university degree)
20611,Coursera
20612,LinkedIn Learning
20612,Other
20613,edX
20614,University Courses (resulting in a university degree)
20614,LinkedIn Learning
20615,Coursera
20615,edX
20616,Kaggle Learn Courses
20616,Coursera
20616,Udacity
20616,LinkedIn Learning
20616,Fast.ai
20616,Udemy
20616,DataCamp
20617,Udemy
20617,Kaggle Learn Courses
20618,Other
20618,Kaggle Learn Courses
20618,edX
20618,Coursera
20620,Coursera
20620,Kaggle Learn Courses
20621,Other
20621,Kaggle Learn Courses
20622,Coursera
20622,edX
20622,Kaggle Learn Courses
20622,Other
20623,Other
20625,Udemy
20625,DataCamp
20625,Kaggle Learn Courses
20626,Udemy
20627,Coursera
20627,University Courses (resulting in a university degree)
20628,Udemy
20628,Udacity
20628,LinkedIn Learning
20628,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
20629,Coursera
20629,Udacity
20629,Kaggle Learn Courses
20629,edX
20629,University Courses (resulting in a university degree)
20630,Coursera
20630,Kaggle Learn Courses
20630,DataCamp
20631,Coursera
20631,Kaggle Learn Courses
20631,University Courses (resulting in a university degree)
20632,University Courses (resulting in a university degree)
20633,Fast.ai
